name,code,link,source,color_hex,color_r,color_g,color_b
faint fawn,PPG1089-4,https://www.glidden.com/color/color-families/yellows/faint-fawn,glidden,#e2c59c,226,197,156
true blonde,PPG12-12,https://www.glidden.com/color/color-families/yellows/true-blonde,glidden,#dcc49b,220,196,155
halo,PPG1091-4,https://www.glidden.com/color/color-families/yellows/halo,glidden,#e2c392,226,195,146
lira,PPG12-06,https://www.glidden.com/color/color-families/yellows/lira,glidden,#e2c28d,226,194,141
hayloft,PPG12-18,https://www.glidden.com/color/color-families/yellows/hayloft,glidden,#e0c796,224,199,150
foothills,PPG1105-4,https://www.glidden.com/color/color-families/yellows/foothills,glidden,#e1cfa5,225,207,165
wayward wind,PPG1108-4,https://www.glidden.com/color/color-families/yellows/wayward-wind,glidden,#e5d295,229,210,149
tainted gold,PPG11-02,https://www.glidden.com/color/color-families/yellows/tainted-gold,glidden,#ead795,234,215,149
demeter,PPG1107-4,https://www.glidden.com/color/color-families/yellows/demeter,glidden,#ecda9e,236,218,158
butterfly bush,PPG1214-4,https://www.glidden.com/color/color-families/yellows/butterfly-bush,glidden,#f3e4a7,243,228,167
doodle,PPG1204-4,https://www.glidden.com/color/color-families/yellows/doodle,glidden,#fbdca8,251,220,168
honey bee,PPG1205-4,https://www.glidden.com/color/color-families/yellows/honey-bee,glidden,#fcdfa4,252,223,164
corn silk,PPG12-01,https://www.glidden.com/color/color-families/yellows/corn-silk,glidden,#f9e4ae,249,228,174
sawdust,PPG1206-4,https://www.glidden.com/color/color-families/yellows/sawdust,glidden,#fbe4af,251,228,175
twinkle little star,PPG1211-4,https://www.glidden.com/color/color-families/yellows/twinkle-little-star,glidden,#fce79a,252,231,154
lazy daizy,PPG1212-4,https://www.glidden.com/color/color-families/yellows/lazy-daizy,glidden,#f6eba1,246,235,161
citrus punch,PPG1212-5,https://www.glidden.com/color/color-families/yellows/citrus-punch,glidden,#fdea83,253,234,131
calabash,PPG1213-5,https://www.glidden.com/color/color-families/yellows/calabash,glidden,#f8eb97,248,235,151
golden straw,PPG1213-4,https://www.glidden.com/color/color-families/yellows/golden-straw,glidden,#f5edae,245,237,174
butter,PPG1213-3,https://www.glidden.com/color/color-families/yellows/butter,glidden,#f4eeba,244,238,186
sunbeam,PPG1212-3,https://www.glidden.com/color/color-families/yellows/sunbeam-1,glidden,#f5edb2,245,237,178
easy on the eyes,PPG1211-3,https://www.glidden.com/color/color-families/yellows/easy-on-the-eyes,glidden,#f9ecb6,249,236,182
shiny silk,PPG1206-3,https://www.glidden.com/color/color-families/yellows/shiny-silk,glidden,#f7ecca,247,236,202
barely butter,PPG1205-3,https://www.glidden.com/color/color-families/yellows/barely-butter,glidden,#f8e9c2,248,233,194
winter wheat,PPG12-05,https://www.glidden.com/color/color-families/yellows/winter-wheat,glidden,#f5e4bf,245,228,191
creamy custard,PPG1204-3,https://www.glidden.com/color/color-families/yellows/creamy-custard,glidden,#f9e7bf,249,231,191
to the rescue,PPG12-25,https://www.glidden.com/color/color-families/yellows/to-the-rescue,glidden,#f4e4c6,244,228,198
honey beige,PPG1207-3,https://www.glidden.com/color/color-families/yellows/honey-beige,glidden,#f3e2c6,243,226,198
linen tint,PPG16-09,https://www.glidden.com/color/color-families/yellows/linen-tint,glidden,#f1e2c6,241,226,198
belgian waffle,PPG1208-3,https://www.glidden.com/color/color-families/yellows/belgian-waffle,glidden,#f3dfb6,243,223,182
dusty yellow,PPG1209-3,https://www.glidden.com/color/color-families/yellows/dusty-yellow,glidden,#f5deae,245,222,174
visionary,PPG1210-3,https://www.glidden.com/color/color-families/yellows/visionary,glidden,#f6e0a9,246,224,169
banana brulee,PPG1214-3,https://www.glidden.com/color/color-families/yellows/banana-brulee,glidden,#f7eab9,247,234,185
turning oakleaf,PPG1107-3,https://www.glidden.com/color/color-families/yellows/turning-oakleaf,glidden,#ede1a8,237,225,168
butter cookie,PPG1108-3,https://www.glidden.com/color/color-families/yellows/butter-cookie,glidden,#f0e4b2,240,228,178
limitless,PPG1091-3,https://www.glidden.com/color/color-families/yellows/limitless,glidden,#f0ddb8,240,221,184
cordon bleu,PPG12-02,https://www.glidden.com/color/color-families/yellows/cordon-bleu,glidden,#f0ddbb,240,221,187
millet,PPG12-10,https://www.glidden.com/color/color-families/yellows/millet,glidden,#f0debb,240,222,187
deserted beach,PPG1104-3,https://www.glidden.com/color/color-families/yellows/deserted-beach,glidden,#e7dbbf,231,219,191
at the beach,PPG12-28,https://www.glidden.com/color/color-families/yellows/at-the-beach,glidden,#e7d9b9,231,217,185
antique parchment,PPG1087-3,https://www.glidden.com/color/color-families/beiges/antique-parchment,glidden,#ead8c1,234,216,193
alpaca wool,PPG14-19,https://www.glidden.com/color/color-families/yellows/alpaca-wool,glidden,#e4d5bc,228,213,188
almond brittle,PPG1095-3,https://www.glidden.com/color/color-families/yellows/almond-brittle,glidden,#e5d3b9,229,211,185
upbeat,PPG1106-2,https://www.glidden.com/color/color-families/yellows/upbeat,glidden,#f1d9a5,241,217,165
waves of grain,PPG12-07,https://www.glidden.com/color/color-families/yellows/waves-of-grain,glidden,#efd7ab,239,215,171
tuscan sun,PPG12-17,https://www.glidden.com/color/color-families/yellows/tuscan-sun,glidden,#efd7a7,239,215,167
caramelized pears,PPG1105-3,https://www.glidden.com/color/color-families/yellows/caramelized-pears,glidden,#e7d5ad,231,213,173
tuscan bread,PPG1092-3,https://www.glidden.com/color/color-families/yellows/tuscan-bread,glidden,#e7d2ad,231,210,173
spice is nice,PPG1090-2,https://www.glidden.com/color/color-families/yellows/spice-is-nice,glidden,#ebd0a4,235,208,164
antique cream,PPG12-11,https://www.glidden.com/color/color-families/yellows/antique-cream,glidden,#e5ca9e,229,202,158
family ties,PPG12-29,https://www.glidden.com/color/color-families/yellows/family-ties,glidden,#e2d0ad,226,208,173
hearth,PPG1093-3,https://www.glidden.com/color/color-families/yellows/hearth,glidden,#e1cca6,225,204,166
neutral beige,PPG12-31,https://www.glidden.com/color/color-families/yellows/neutral-beige,glidden,#dfcca6,223,204,166
baked bread,PPG1100-3,https://www.glidden.com/color/color-families/yellows/baked-bread,glidden,#dacba9,218,203,169
soft suede,PPG1103-3,https://www.glidden.com/color/color-families/yellows/soft-suede-1,glidden,#d8cbad,216,203,173
birch beige,PPG1094-3,https://www.glidden.com/color/color-families/beiges/birch-beige,glidden,#d9c3a1,217,195,161
cookie dough,PPG1096-3,https://www.glidden.com/color/color-families/beiges/cookie-dough,glidden,#dccaa8,220,202,168
almond cream,PPG1086-3,https://www.glidden.com/color/color-families/beiges/almond-cream,glidden,#e1cfb2,225,207,178
loofah,PPG1094-2,https://www.glidden.com/color/color-families/beiges/loofah,glidden,#e3d3b5,227,211,181
sandcastle symphony,PPG12-32,https://www.glidden.com/color/color-families/beiges/sandcastle-symphony,glidden,#e8d7b8,232,215,184
seriously sand,PPG1085-3,https://www.glidden.com/color/color-families/neutrals/seriously-sand,glidden,#dcccb4,220,204,180
armadillo,PPG14-17,https://www.glidden.com/color/color-families/neutrals/armadillo,glidden,#d7c8b1,215,200,177
toasted almond,PPG1097-3,https://www.glidden.com/color/color-families/neutrals/toasted-almond,glidden,#dacfba,218,207,186
summer wheat,PPG14-10,https://www.glidden.com/color/color-families/neutrals/summer-wheat,glidden,#d9cdb5,217,205,181
sand fossil,PPG1098-3,https://www.glidden.com/color/color-families/beiges/sand-fossil,glidden,#decfb3,222,207,179
lovely linen,PPG1099-3,https://www.glidden.com/color/color-families/yellows/lovely-linen,glidden,#dbceac,219,206,172
skipping stone,PPG1027-2,https://www.glidden.com/color/color-families/neutrals/skipping-stone,glidden,#d0cbb6,208,203,182
french gray linen,PPG1029-3,https://www.glidden.com/color/color-families/neutrals/french-gray-linen,glidden,#cac8b6,202,200,182
hideaway,PPG14-26,https://www.glidden.com/color/color-families/yellows/hideaway,glidden,#c8c0aa,200,192,170
stylish,PPG1101-3,https://www.glidden.com/color/color-families/neutrals/stylish,glidden,#cec1a5,206,193,165
dancing dolphin,PPG1102-3,https://www.glidden.com/color/color-families/yellows/dancing-dolphin,glidden,#c4baa1,196,186,161
pine crush,PPG1028-3,https://www.glidden.com/color/color-families/neutrals/pine-crush,glidden,#b7b8a5,183,184,165
heavy hammock,PPG1027-3,https://www.glidden.com/color/color-families/neutrals/heavy-hammock,glidden,#beb9a2,190,185,162
ashen,PPG1023-3,https://www.glidden.com/color/color-families/neutrals/ashen,glidden,#c9bfb2,201,191,178
stonington,PPG15-25,https://www.glidden.com/color/color-families/neutrals/stonington,glidden,#c8bcab,200,188,171
great gray,PPG15-28,https://www.glidden.com/color/color-families/neutrals/great-gray,glidden,#cbc1b4,203,193,180
moth gray,PPG1024-4,https://www.glidden.com/color/color-families/neutrals/moth-gray,glidden,#d1c9ba,209,201,186
ostrich feather,PPG14-32,https://www.glidden.com/color/color-families/neutrals/ostrich-feather,glidden,#cec7b8,206,199,184
whiskers,PPG1025-3,https://www.glidden.com/color/color-families/neutrals/whiskers,glidden,#d1ccc2,209,204,194
crushed silk,PPG1024-3,https://www.glidden.com/color/color-families/neutrals/crushed-silk,glidden,#d8cfbe,216,207,190
cool concrete,PPG1023-2,https://www.glidden.com/color/color-families/neutrals/cool-concrete,glidden,#d9d0c1,217,208,193
wheat sheaf,PPG14-21,https://www.glidden.com/color/color-families/neutrals/wheat-sheaf,glidden,#dfd4c4,223,212,196
antique white,PPG1024-2,https://www.glidden.com/color/color-families/neutrals/antique-white-1,glidden,#e1daca,225,218,202
irresistible,PPG1094-1,https://www.glidden.com/color/color-families/beiges/irresistible,glidden,#e6ddc6,230,221,198
silent smoke,PPG1025-2,https://www.glidden.com/color/color-families/neutrals/silent-smoke,glidden,#dbd7ce,219,215,206
cocoon,PPG1027-1,https://www.glidden.com/color/color-families/neutrals/cocoon,glidden,#dedbcc,222,219,204
static,PPG14-11,https://www.glidden.com/color/color-families/neutrals/static,glidden,#d5d3c3,213,211,195
with a twist,PPG1028-2,https://www.glidden.com/color/color-families/neutrals/with-a-twist,glidden,#d1d1bb,209,209,187
veil of dusk,PPG1029-2,https://www.glidden.com/color/color-families/neutrals/veil-of-dusk,glidden,#dad8c9,218,216,201
fossil stone,PPG1102-2,https://www.glidden.com/color/color-families/beiges/fossil-stone,glidden,#e3ddcc,227,221,204
almond paste,PPG1103-2,https://www.glidden.com/color/color-families/beiges/almond-paste,glidden,#e5dbc5,229,219,197
sugar cookie,PPG1101-2,https://www.glidden.com/color/color-families/neutrals/sugar-cookie,glidden,#e5ddc8,229,221,200
vanilla love,PPG1099-2,https://www.glidden.com/color/color-families/yellows/vanilla-love,glidden,#e6e0cc,230,224,204
heavy cream,PPG1098-2,https://www.glidden.com/color/color-families/beiges/heavy-cream,glidden,#e8ddc6,232,221,198
camel tan,PPG12-13,https://www.glidden.com/color/color-families/beiges/camel-tan,glidden,#e8dbc4,232,219,196
southern breeze,PPG1097-2,https://www.glidden.com/color/color-families/neutrals/southern-breeze,glidden,#e4dfd1,228,223,209
scotch mist,PPG14-07,https://www.glidden.com/color/color-families/neutrals/scotch-mist,glidden,#e0dbcd,224,219,205
bone white,PPG1085-2,https://www.glidden.com/color/color-families/neutrals/bone-white,glidden,#e4d9c5,228,217,197
botany beige,PPG15-27,https://www.glidden.com/color/color-families/neutrals/botany-beige,glidden,#e5dac8,229,218,200
ethereal,PPG1088-2,https://www.glidden.com/color/color-families/yellows/ethereal,glidden,#eedec7,238,222,199
brandied pears,PPG1086-2,https://www.glidden.com/color/color-families/beiges/brandied-pears,glidden,#eae2d1,234,226,209
morocco sand,PPG1096-2,https://www.glidden.com/color/color-families/whites/morocco-sand,glidden,#ece3cc,236,227,204
abbey white,PPG1104-2,https://www.glidden.com/color/color-families/whites/abbey-white,glidden,#ebe5d0,235,229,208
adobe white,PPG1100-2,https://www.glidden.com/color/color-families/whites/adobe-white,glidden,#f2ecd9,242,236,217
fuzzy sheep,PPG1105-2,https://www.glidden.com/color/color-families/yellows/fuzzy-sheep,glidden,#f0e9d1,240,233,209
soleil,PPG1093-2,https://www.glidden.com/color/color-families/yellows/soleil,glidden,#f0e5c7,240,229,199
glazed pears,PPG1095-2,https://www.glidden.com/color/color-families/yellows/glazed-pears,glidden,#efe3d2,239,227,210
pearl,PPG1087-2,https://www.glidden.com/color/color-families/beiges/pearl,glidden,#efe5d9,239,229,217
magnolia spray,PPG1089-2,https://www.glidden.com/color/color-families/yellows/magnolia-spray,glidden,#f6e6cb,246,230,203
mesa beige,PPG1092-2,https://www.glidden.com/color/color-families/yellows/mesa-beige,glidden,#f2ebd6,242,235,214
crescent moon,PPG1091-2,https://www.glidden.com/color/color-families/yellows/crescent-moon,glidden,#f1e9cf,241,233,207
gentle glow,PPG1210-2,https://www.glidden.com/color/color-families/yellows/gentle-glow,glidden,#f6e5b9,246,229,185
sausalito,PPG1209-2,https://www.glidden.com/color/color-families/yellows/sausalito,glidden,#f4e5c5,244,229,197
spice delight,PPG1208-2,https://www.glidden.com/color/color-families/yellows/spice-delight,glidden,#f3e9cf,243,233,207
rice cake,PPG12-09,https://www.glidden.com/color/color-families/yellows/rice-cake,glidden,#f1e7ce,241,231,206
golden mushroom,PPG1207-2,https://www.glidden.com/color/color-families/yellows/golden-mushroom,glidden,#f4e8d1,244,232,209
vanilla wafer,PPG1204-2,https://www.glidden.com/color/color-families/yellows/vanilla-wafer,glidden,#f3ead2,243,234,210
soft cream,PPG1205-2,https://www.glidden.com/color/color-families/yellows/soft-cream,glidden,#f5efd6,245,239,214
silk sails,PPG1206-2,https://www.glidden.com/color/color-families/yellows/silk-sails,glidden,#f6eecd,246,238,205
heavenly haze,PPG1211-2,https://www.glidden.com/color/color-families/yellows/heavenly-haze,glidden,#f3efcd,243,239,205
banana pudding,PPG1212-2,https://www.glidden.com/color/color-families/yellows/banana-pudding,glidden,#f4efc3,244,239,195
silk star,PPG1108-2,https://www.glidden.com/color/color-families/yellows/silk-star,glidden,#f5eec6,245,238,198
joyful,PPG1107-2,https://www.glidden.com/color/color-families/yellows/joyful,glidden,#f6eec0,246,238,192
blonde beauty,PPG1213-2,https://www.glidden.com/color/color-families/yellows/blonde-beauty,glidden,#f2efcd,242,239,205
sail cloth,PPG1213-1,https://www.glidden.com/color/color-families/whites/sail-cloth,glidden,#f0f0e0,240,240,224
capri cream,PPG1212-1,https://www.glidden.com/color/color-families/yellows/capri-cream,glidden,#f1f0d6,241,240,214
good graces,PPG1211-1,https://www.glidden.com/color/color-families/yellows/good-graces,glidden,#f3f0d6,243,240,214
lotus flower,PPG1206-1,https://www.glidden.com/color/color-families/whites/lotus-flower,glidden,#f4f0da,244,240,218
combed cotton,PPG1205-1,https://www.glidden.com/color/color-families/whites/combed-cotton,glidden,#f4f0de,244,240,222
spice ivory,PPG1204-1,https://www.glidden.com/color/color-families/yellows/spice-ivory,glidden,#f4eedc,244,238,220
candlelit beige,PPG1207-1,https://www.glidden.com/color/color-families/whites/candlelit-beige,glidden,#f1ede0,241,237,224
accolade,PPG1208-1,https://www.glidden.com/color/color-families/whites/accolade,glidden,#f1eee2,241,238,226
winter mood,PPG14-16,https://www.glidden.com/color/color-families/whites/winter-mood,glidden,#efece2,239,236,226
satin weave,PPG1209-1,https://www.glidden.com/color/color-families/yellows/satin-weave,glidden,#f3edd9,243,237,217
crisp candlelight,PPG1210-1,https://www.glidden.com/color/color-families/yellows/crisp-candlelight,glidden,#f4ebd0,244,235,208
golden fleece,PPG1214-2,https://www.glidden.com/color/color-families/yellows/golden-fleece,glidden,#f0ead2,240,234,210
cake batter,PPG1214-1,https://www.glidden.com/color/color-families/whites/cake-batter,glidden,#f0eddb,240,237,219
oyster cracker,PPG1108-1,https://www.glidden.com/color/color-families/yellows/oyster-cracker,glidden,#f4f0d2,244,240,210
minimal,PPG1107-1,https://www.glidden.com/color/color-families/yellows/minimal,glidden,#f3eecd,243,238,205
perfect solution,PPG1093-1,https://www.glidden.com/color/color-families/yellows/perfect-solution,glidden,#f2edd7,242,237,215
candlewick,PPG1091-1,https://www.glidden.com/color/color-families/yellows/candlewick,glidden,#f2ebd3,242,235,211
maiden hair,PPG1106-1,https://www.glidden.com/color/color-families/yellows/maiden-hair,glidden,#f5e9ca,245,233,202
pita bread,PPG1089-1,https://www.glidden.com/color/color-families/yellows/pita-bread,glidden,#f5e7d2,245,231,210
angel food,PPG1088-1,https://www.glidden.com/color/color-families/yellows/angel-food,glidden,#f0e8d9,240,232,217
purity,PPG14-20,https://www.glidden.com/color/color-families/yellows/purity,glidden,#efe9da,239,233,218
edelweiss,PPG14-23,https://www.glidden.com/color/color-families/yellows/edelweiss,glidden,#eee8d9,238,232,217
madonna lily,PPG1087-1,https://www.glidden.com/color/color-families/beiges/madonna-lily,glidden,#eee6db,238,230,219
parchment paper,PPG1095-1,https://www.glidden.com/color/color-families/yellows/parchment-paper,glidden,#f1e8d8,241,232,216
magnolia blossom,PPG1090-1,https://www.glidden.com/color/color-families/yellows/magnolia-blossom,glidden,#f4e7ce,244,231,206
creamy white,PPG1105-1,https://www.glidden.com/color/color-families/yellows/creamy-white,glidden,#f0e9d6,240,233,214
white rock,PPG1104-1,https://www.glidden.com/color/color-families/whites/white-rock,glidden,#eee9d9,238,233,217
ivory tower,PPG1103-1,https://www.glidden.com/color/color-families/beiges/ivory-tower,glidden,#f0eada,240,234,218
jewel white,PPG14-12,https://www.glidden.com/color/color-families/beiges/jewel-white,glidden,#eeeada,238,234,218
instant relief,PPG1096-1,https://www.glidden.com/color/color-families/yellows/instant-relief,glidden,#ede7d2,237,231,210
blank canvas,PPG1085-1,https://www.glidden.com/color/color-families/neutrals/blank-canvas,glidden,#eae4d6,234,228,214
off white,PPG1024-1,https://www.glidden.com/color/color-families/neutrals/off-white,glidden,#e8e4d6,232,228,214
oatmeal,PPG1023-1,https://www.glidden.com/color/color-families/neutrals/oatmeal,glidden,#e7e3d6,231,227,214
cold foam,PPG1097-1,https://www.glidden.com/color/color-families/neutrals/cold-foam,glidden,#e9e5d7,233,229,215
always almond,PPG1099-1,https://www.glidden.com/color/color-families/yellows/always-almond,glidden,#ebe5d2,235,229,210
china white,PPG1101-1,https://www.glidden.com/color/color-families/neutrals/china-white,glidden,#eae6d9,234,230,217
silvery moon,PPG1029-1,https://www.glidden.com/color/color-families/neutrals/silvery-moon,glidden,#e6e5dc,230,229,220
hint of pine,PPG1028-1,https://www.glidden.com/color/color-families/neutrals/hint-of-pine,glidden,#e5e7d5,229,231,213
enduring ice,PPG1102-1,https://www.glidden.com/color/color-families/beiges/enduring-ice,glidden,#ebe8db,235,232,219
garlic clove,PPG18-09,https://www.glidden.com/color/color-families/beiges/garlic-clove,glidden,#ece9dd,236,233,221
horseradish,PPG1086-1,https://www.glidden.com/color/color-families/beiges/horseradish,glidden,#eeeadd,238,234,221
macaroon cream,PPG15-05,https://www.glidden.com/color/color-families/beiges/macaroon-cream,glidden,#efebde,239,235,222
milk paint,PPG1098-1,https://www.glidden.com/color/color-families/beiges/milk-paint,glidden,#efe9d9,239,233,217
commercial white,PPG1025-1,https://www.glidden.com/color/color-families/neutrals/commercial-white,glidden,#edece6,237,236,230
queen anne's lace,PPG1092-1,https://www.glidden.com/color/color-families/yellows/queen-anne-s-lace,glidden,#f2eede,242,238,222
white chip,PPG15-06,https://www.glidden.com/color/color-families/yellows/white-chip,glidden,#f5f0e2,245,240,226
mother of pearl,PPG1100-1,https://www.glidden.com/color/color-families/whites/mother-of-pearl,glidden,#f2efe1,242,239,225
crumb cookie,PPG18-01,https://www.glidden.com/color/color-families/neutrals/crumb-cookie,glidden,#f2f0e6,242,240,230
atrium white,PPG1020-1,https://www.glidden.com/color/color-families/neutrals/atrium-white,glidden,#f1eee4,241,238,228
summer lily,PPG1191-1,https://www.glidden.com/color/color-families/oranges/summer-lily,glidden,#f3ece7,243,236,231
gypsum,PPG1006-1,https://www.glidden.com/color/color-families/neutrals/gypsum,glidden,#eeede4,238,237,228
lotus petal,PPG1073-1,https://www.glidden.com/color/color-families/oranges/lotus-petal,glidden,#f2e9dc,242,233,220
linen ruffle,PPG1075-1,https://www.glidden.com/color/color-families/neutrals/linen-ruffle,glidden,#efebe3,239,235,227
pastel paper,PPG18-11,https://www.glidden.com/color/color-families/oranges/pastel-paper,glidden,#f3eae3,243,234,227
almond roca,PPG1072-1,https://www.glidden.com/color/color-families/oranges/almond-roca,glidden,#f0e8e0,240,232,224
cream puff,PPG1078-1,https://www.glidden.com/color/color-families/beiges/cream-puff,glidden,#eee9dc,238,233,220
sugar soap,PPG1084-1,https://www.glidden.com/color/color-families/beiges/sugar-soap,glidden,#efe8dc,239,232,220
pearls and lace,PPG1074-1,https://www.glidden.com/color/color-families/neutrals/pearls-and-lace,glidden,#eee6db,238,230,219
dogwood blossom,PPG14-24,https://www.glidden.com/color/color-families/neutrals/dogwood-blossom,glidden,#e9e6dd,233,230,221
irish cream,PPG1061-1,https://www.glidden.com/color/color-families/beiges/irish-cream,glidden,#efe7df,239,231,223
siesta sands,PPG1066-1,https://www.glidden.com/color/color-families/oranges/siesta-sands,glidden,#f1e6e0,241,230,224
butter icing,PPG1062-1,https://www.glidden.com/color/color-families/oranges/butter-icing,glidden,#efe3d9,239,227,217
chantilly lace,PPG1065-1,https://www.glidden.com/color/color-families/oranges/chantilly-lace,glidden,#f1e2de,241,226,222
string of pearls,PPG1079-1,https://www.glidden.com/color/color-families/beiges/string-of-pearls,glidden,#ebe3d8,235,227,216
berry frost,PPG1016-1,https://www.glidden.com/color/color-families/oranges/berry-frost,glidden,#ebded7,235,222,215
pine hutch,PPG1067-1,https://www.glidden.com/color/color-families/oranges/pine-hutch,glidden,#ecdbd2,236,219,210
south peak,PPG1071-1,https://www.glidden.com/color/color-families/oranges/south-peak,glidden,#eadfd2,234,223,210
focus,PPG1008-1,https://www.glidden.com/color/color-families/neutrals/focus,glidden,#e5e0d2,229,224,210
paraffin,PPG14-31,https://www.glidden.com/color/color-families/neutrals/paraffin,glidden,#e5e1d8,229,225,216
hourglass,PPG1022-1,https://www.glidden.com/color/color-families/neutrals/hourglass,glidden,#e5e0d5,229,224,213
mountain gray,PPG1021-1,https://www.glidden.com/color/color-families/neutrals/mountain-gray,glidden,#e8e3db,232,227,219
fuzzy unicorn,PPG1076-1,https://www.glidden.com/color/color-families/neutrals/fuzzy-unicorn,glidden,#eae3db,234,227,219
willow springs,PPG1007-1,https://www.glidden.com/color/color-families/neutrals/willow-springs,glidden,#e7e6e0,231,230,224
belleek,PPG18-25,https://www.glidden.com/color/color-families/oranges/belleek,glidden,#f4e5d2,244,229,210
elegant ivory,PPG1081-1,https://www.glidden.com/color/color-families/oranges/elegant-ivory,glidden,#f1e6d6,241,230,214
percale,PPG1083-1,https://www.glidden.com/color/color-families/oranges/percale,glidden,#f0e8dd,240,232,221
euro linen,PPG1083-2,https://www.glidden.com/color/color-families/oranges/euro-linen,glidden,#f2e8db,242,232,219
sweet gardenia,PPG1068-1,https://www.glidden.com/color/color-families/oranges/sweet-gardenia,glidden,#efe4da,239,228,218
polo tan,PPG1063-1,https://www.glidden.com/color/color-families/oranges/polo-tan,glidden,#f4e5dd,244,229,221
champagne ice,PPG1192-1,https://www.glidden.com/color/color-families/oranges/champagne-ice,glidden,#f3e5dc,243,229,220
granddad's girl,PPG18-12,https://www.glidden.com/color/color-families/oranges/granddad-s-girl,glidden,#f4e4d9,244,228,217
alyssa,PPG1199-1,https://www.glidden.com/color/color-families/oranges/alyssa,glidden,#f4e2d6,244,226,214
china doll,PPG1200-1,https://www.glidden.com/color/color-families/oranges/china-doll,glidden,#f3e4d5,243,228,213
honeysuckle,PPG1082-1,https://www.glidden.com/color/color-families/oranges/honeysuckle,glidden,#eee2d5,238,226,213
uptown taupe,PPG1201-1,https://www.glidden.com/color/color-families/oranges/uptown-taupe,glidden,#f1e4d7,241,228,215
mimosa,PPG1203-2,https://www.glidden.com/color/color-families/oranges/mimosa,glidden,#f5e9d5,245,233,213
spun cotton,PPG1203-1,https://www.glidden.com/color/color-families/oranges/spun-cotton,glidden,#f3ecdc,243,236,220
vanilla tan,PPG1202-1,https://www.glidden.com/color/color-families/oranges/vanilla-tan,glidden,#f1e9dd,241,233,221
tangelo cream,PPG1197-1,https://www.glidden.com/color/color-families/oranges/tangelo-cream,glidden,#f2e9de,242,233,222
pale ecru,PPG1195-1,https://www.glidden.com/color/color-families/oranges/pale-ecru,glidden,#f2ebe1,242,235,225
jasmine flower,PPG1194-1,https://www.glidden.com/color/color-families/oranges/jasmine-flower,glidden,#f4e8e1,244,232,225
scalloped shell,PPG1193-1,https://www.glidden.com/color/color-families/oranges/scalloped-shell,glidden,#f3e9e0,243,233,224
flamingo peach,PPG1193-2,https://www.glidden.com/color/color-families/oranges/flamingo-peach,glidden,#f6e2d8,246,226,216
la minuet,PPG1194-2,https://www.glidden.com/color/color-families/oranges/la-minuet,glidden,#f5e5dc,245,229,220
peach everlasting,PPG1195-2,https://www.glidden.com/color/color-families/oranges/peach-everlasting,glidden,#f4e2d4,244,226,212
light peach,PPG1197-2,https://www.glidden.com/color/color-families/oranges/light-peach,glidden,#f2e1d2,242,225,210
berkshire lace,PPG1077-1,https://www.glidden.com/color/color-families/oranges/berkshire-lace,glidden,#f0e1cf,240,225,207
peach surprise,PPG1202-2,https://www.glidden.com/color/color-families/oranges/peach-surprise,glidden,#f3e3d1,243,227,209
pecan sandie,PPG1198-1,https://www.glidden.com/color/color-families/oranges/pecan-sandie,glidden,#f4decb,244,222,203
tea biscuit,PPG1201-2,https://www.glidden.com/color/color-families/oranges/tea-biscuit,glidden,#efdcca,239,220,202
oatmeal cookie,PPG1080-1,https://www.glidden.com/color/color-families/oranges/oatmeal-cookie,glidden,#eadac6,234,218,198
budding peach,PPG1198-2,https://www.glidden.com/color/color-families/oranges/budding-peach,glidden,#f3d4bf,243,212,191
sourpatch peach,PPG1200-2,https://www.glidden.com/color/color-families/oranges/sourpatch-peach,glidden,#f4d9c5,244,217,197
canyon peach,PPG1070-1,https://www.glidden.com/color/color-families/oranges/canyon-peach,glidden,#eedacb,238,218,203
beige llama,PPG18-13,https://www.glidden.com/color/color-families/oranges/beige-llama,glidden,#eedbce,238,219,206
nosegay,PPG1069-1,https://www.glidden.com/color/color-families/oranges/nosegay,glidden,#efdbcd,239,219,205
peach shortcake,PPG1199-2,https://www.glidden.com/color/color-families/oranges/peach-shortcake,glidden,#f3dfd4,243,223,212
peachskin,PPG1192-2,https://www.glidden.com/color/color-families/oranges/peachskin,glidden,#f3e0d8,243,224,216
peach tone,PPG1191-2,https://www.glidden.com/color/color-families/oranges/peach-tone,glidden,#f2e3dc,242,227,220
spice cookie,PPG1063-2,https://www.glidden.com/color/color-families/oranges/spice-cookie,glidden,#f0ded3,240,222,211
sablewood,PPG1068-2,https://www.glidden.com/color/color-families/oranges/sablewood,glidden,#ecdfd6,236,223,214
peachtree,PPG1196-1,https://www.glidden.com/color/color-families/oranges/peachtree,glidden,#f3ddcd,243,221,205
melon ice,PPG1196-2,https://www.glidden.com/color/color-families/oranges/melon-ice-1,glidden,#f4d9c8,244,217,200
shoreland,PPG1082-2,https://www.glidden.com/color/color-families/oranges/shoreland,glidden,#ead9cb,234,217,203
sandpiper,PPG1077-2,https://www.glidden.com/color/color-families/oranges/sandpiper,glidden,#ebdac8,235,218,200
blush beige,PPG1070-2,https://www.glidden.com/color/color-families/oranges/blush-beige,glidden,#edd5c7,237,213,199
scotchtone,PPG1069-2,https://www.glidden.com/color/color-families/oranges/scotchtone,glidden,#ebccb9,235,204,185
pumpkin cream,PPG1080-2,https://www.glidden.com/color/color-families/oranges/pumpkin-cream,glidden,#e6c8a9,230,200,169
beachy keen,PPG1081-2,https://www.glidden.com/color/color-families/oranges/beachy-keen,glidden,#e6d0b6,230,208,182
