name,code,link,source,color_hex,color_r,color_g,color_b
Mountain Olive,6007-4C,https://www.valspar.com/en/colors/browse-colors/lowes/green/mountain-olive-6007-4c,valspar,#8a7c52,138,124,82
Glow Home,V051-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/glow-home-v051-1,valspar,#fbe6c1,251,230,193
Laurel Wreath,8002-33F,https://www.valspar.com/en/colors/browse-colors/lowes/green/laurel-wreath-8002-33f,valspar,#5a8961,90,137,97
Semifreddo,V011-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/semifreddo-v011-1,valspar,#ffe3c0,255,227,192
Marsh Grass,8003-24G,https://www.valspar.com/en/colors/browse-colors/lowes/green/marsh-grass-8003-24g,valspar,#957c37,149,124,55
Pink Beach,V083-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/pink-beach-v083-1,valspar,#f9e3d1,249,227,209
Salty Sea,8003-34F,https://www.valspar.com/en/colors/browse-colors/lowes/green/salty-sea-8003-34f,valspar,#748377,116,131,119
Beyond the Pale,V048-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/beyond-the-pale-v048-1,valspar,#f9e3cc,249,227,204
Warm Eucalyptus,8004-28F,https://www.valspar.com/en/colors/browse-colors/lowes/green/warm-eucalyptus-8004-28f,valspar,#7c7f70,124,127,112
Pinkwash,V081-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/pinkwash-v081-1,valspar,#f4e3da,244,227,218
Dried Bay Leaf,8003-28F,https://www.valspar.com/en/colors/browse-colors/lowes/green/dried-bay-leaf-8003-28f,valspar,#827e49,130,126,73
Shell Pink,P043,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/shell-pink-p043,valspar,#f7e1d8,247,225,216
Grassy Cliff,8004-22F,https://www.valspar.com/en/colors/browse-colors/lowes/green/grassy-cliff-8004-22f,valspar,#897a4d,137,122,77
Blushing Peach,V046-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/blushing-peach-v046-1,valspar,#fbe0ce,251,224,206
Hanging Vine,5005-6B,https://www.valspar.com/en/colors/browse-colors/lowes/green/hanging-vine-5005-6b,valspar,#637f6f,99,127,111
Peach Fuzz,M106,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/peach-fuzz-m106,valspar,#f7e0c6,247,224,198
Field Time Green,5008-6C,https://www.valspar.com/en/colors/browse-colors/lowes/green/field-time-green-5008-6c,valspar,#5f8349,95,131,73
Peachy,V008-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/peachy-v008-1,valspar,#fcddcb,252,221,203
Graceful Green,6001-6C,https://www.valspar.com/en/colors/browse-colors/lowes/green/graceful-green-6001-6c,valspar,#6d7e4f,109,126,79
Vanilla Française,V049-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/vanilla-francaise-v049-1,valspar,#ffdbb5,255,219,181
Sleepy Hamlet,8002-26G,https://www.valspar.com/en/colors/browse-colors/lowes/green/sleepy-hamlet-8002-26g,valspar,#877a23,135,122,35
Cha-Cha-Cha,V014-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/cha-cha-cha-v014-1,valspar,#ffdba1,255,219,161
Leaps and Bounds,8002-28G,https://www.valspar.com/en/colors/browse-colors/lowes/green/leaps-and-bounds-8002-28g,valspar,#6d803b,109,128,59
Sherbet Pop,V012-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/sherbet-pop-v012-1,valspar,#fedbb2,254,219,178
Greek Oregano,8003-26F,https://www.valspar.com/en/colors/browse-colors/lowes/green/greek-oregano-8003-26f,valspar,#807854,128,120,84
Light and Fluffy,V047-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/light-and-fluffy-v047-1,valspar,#ffdab5,255,218,181
Autumn Grove,8003-27E,https://www.valspar.com/en/colors/browse-colors/lowes/green/autumn-grove-8003-27e,valspar,#827a53,130,122,83
Neon Cloud,V009-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/neon-cloud-v009-1,valspar,#ffd9b8,255,217,184
Lush Sage,5003-2B,https://www.valspar.com/en/colors/browse-colors/lowes/green/lush-sage-5003-2b,valspar,#71796c,113,121,108
Speckled Eggs,M103,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/speckled-eggs-m103,valspar,#edd9c5,237,217,197
Candied Lime,6002-4C,https://www.valspar.com/en/colors/browse-colors/lowes/green/candied-lime-6002-4c,valspar,#7a774c,122,119,76
Bare Necessity,V082-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/bare-necessity-v082-1,valspar,#f3d7c8,243,215,200
Mixedwood Leaf,5007-6C,https://www.valspar.com/en/colors/browse-colors/lowes/green/mixedwood-leaf-5007-6c,valspar,#617a51,97,122,81
Pink Soap,V044-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/pink-soap-v044-1,valspar,#f8d4c6,248,212,198
Shepherd's Green,8002-30G,https://www.valspar.com/en/colors/browse-colors/lowes/green/shepherds-green-8002-30g,valspar,#567c3e,86,124,62
Sheer Blouse,T554,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/sheer-blouse-t554,valspar,#e9d8ce,233,216,206
Private Affair,8004-23F,https://www.valspar.com/en/colors/browse-colors/lowes/green/private-affair-8004-23f,valspar,#7d7256,125,114,86
Apricot Froth,M205,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/apricot-froth-m205,valspar,#ffd1af,255,209,175
Ironclad,5008-2B,https://www.valspar.com/en/colors/browse-colors/lowes/green/ironclad-5008-2b,valspar,#797056,121,112,86
Apricot Blush,V081-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/apricot-blush-v081-2,valspar,#f0d4ca,240,212,202
Tangerine Silk,V049-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/tangerine-silk-v049-2,valspar,#ffd19f,255,209,159
Elegant Silk,5010-7,https://www.valspar.com/en/colors/browse-colors/lowes/teal/elegant-silk-5010-7,valspar,#207b6f,32,123,111
Luscious Green,6010-7,https://www.valspar.com/en/colors/browse-colors/lowes/green/luscious-green-6010-7,valspar,#038038,3,128,56
Dusky Sand,T533,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/dusky-sand-t533,valspar,#e5d5ce,229,213,206
Olive Drab,8003-28G,https://www.valspar.com/en/colors/browse-colors/lowes/green/olive-drab-8003-28g,valspar,#706d37,112,109,55
Mum's the Word,V047-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/mums-the-word-v047-2,valspar,#ffcd9e,255,205,158
Noble Eric,8002-29G,https://www.valspar.com/en/colors/browse-colors/lowes/green/noble-eric-8002-29g,valspar,#58713f,88,113,63
Tutu,V048-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/tutu-v048-2,valspar,#fccea8,252,206,168
Vineyard View,8003-27F,https://www.valspar.com/en/colors/browse-colors/lowes/green/vineyard-view-8003-27f,valspar,#716a42,113,106,66
Cream of Cauliflower,V051-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/cream-of-cauliflower-v051-2,valspar,#f5ce9c,245,206,156
Trellis Climber,8004-22G,https://www.valspar.com/en/colors/browse-colors/lowes/green/trellis-climber-8004-22g,valspar,#756737,117,103,55
Heirloom Apricot,P009,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/heirloom-apricot-p009,valspar,#f5cbae,245,203,174
Thai Basil,8004-26F,https://www.valspar.com/en/colors/browse-colors/lowes/green/thai-basil-8004-26f,valspar,#6d6953,109,105,83
Coral Wisp,V046-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/coral-wisp-v046-2,valspar,#fec8a9,254,200,169
Mallard,8003-35F,https://www.valspar.com/en/colors/browse-colors/lowes/green/mallard-8003-35f,valspar,#4f6d5f,79,109,95
Apricot Soufflé,M235,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/apricot-souffle-m235,valspar,#f3cca7,243,204,167
Fresh Artichoke,8004-21G,https://www.valspar.com/en/colors/browse-colors/lowes/green/fresh-artichoke-8004-21g,valspar,#746132,116,97,50
Renaissance Fresco,V083-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/renaissance-fresco-v083-2,valspar,#ebcab8,235,202,184
Tarragon,6001-4C,https://www.valspar.com/en/colors/browse-colors/lowes/green/tarragon-6001-4c,valspar,#636347,99,99,71
Mermaid Cheeks,P042,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/mermaid-cheeks-p042,valspar,#fdc3b3,253,195,179
Deep Mint,6001-8C,https://www.valspar.com/en/colors/browse-colors/lowes/green/deep-mint-6001-8c,valspar,#2d6e4b,45,110,75
Burnished Gold,V050-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/burnished-gold-v050-2,valspar,#f3c58f,243,197,143
Pressed Olives,8002-27G,https://www.valspar.com/en/colors/browse-colors/lowes/green/pressed-olives-8002-27g,valspar,#63652e,99,101,46
Bronze Blush,V049-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/bronze-blush-v049-3,valspar,#fbc287,251,194,135
Garden Glory,8003-25G,https://www.valspar.com/en/colors/browse-colors/lowes/green/garden-glory-8003-25g,valspar,#70602f,112,96,47
Copper Cloud,P047,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/copper-cloud-p047,valspar,#f4c092,244,192,146
Green Suede,5009-6,https://www.valspar.com/en/colors/browse-colors/lowes/green/green-suede-5009-6,valspar,#016c51,1,108,81
Tulle,V048-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/tulle-v048-3,valspar,#f2c196,242,193,150
City Arboretum,6006-4C,https://www.valspar.com/en/colors/browse-colors/lowes/green/city-arboretum-6006-4c,valspar,#655f45,101,95,69
Word of Mouth,V045-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/word-of-mouth-v045-2,valspar,#f3be9b,243,190,155
Herb Garland,8003-29G,https://www.valspar.com/en/colors/browse-colors/lowes/green/herb-garland-8003-29g,valspar,#5f5f46,95,95,70
Raw Peanut,M127,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/raw-peanut-m127,valspar,#e7c198,231,193,152
Boughs of Pine,5007-4C,https://www.valspar.com/en/colors/browse-colors/lowes/green/boughs-of-pine-5007-4c,valspar,#565e43,86,94,67
Soft Skills,P011,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/soft-skills-p011,valspar,#e9c19a,233,193,154
Summer's End,6005-4C,https://www.valspar.com/en/colors/browse-colors/lowes/green/summers-end-6005-4c,valspar,#605930,96,89,48
Just Ducky,V014-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/just-ducky-v014-2,valspar,#ffb64a,255,182,74
Lime Twist,6009-8,https://www.valspar.com/en/colors/browse-colors/lowes/green/lime-twist-6009-8,valspar,#466330,70,99,48
Pretty in Peach,V044-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/pretty-in-peach-v044-2,valspar,#ecbba8,236,187,168
Sea Turtle,8003-27G,https://www.valspar.com/en/colors/browse-colors/lowes/green/sea-turtle-8003-27g,valspar,#5d5934,93,89,52
Pretty Rascal,V082-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/pretty-rascal-v082-2,valspar,#e8bca7,232,188,167
Sherwood Forest,8003-34G,https://www.valspar.com/en/colors/browse-colors/lowes/green/sherwood-forest-8003-34g,valspar,#4f5b51,79,91,81
Ripe Cantaloupe,V012-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/ripe-cantaloupe-v012-2,valspar,#fbb16d,251,177,109
Flora,5004-2C,https://www.valspar.com/en/colors/browse-colors/lowes/green/flora-5004-2c,valspar,#54584a,84,88,74
Orange Zest,V010-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/orange-zest-v010-2,valspar,#ffae68,255,174,104
Canadian Fir,5004-4C,https://www.valspar.com/en/colors/browse-colors/lowes/green/canadian-fir-5004-4c,valspar,#415a51,65,90,81
Orange Marmalade,V013-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/orange-marmalade-v013-2,valspar,#ffae52,255,174,82
Billiard Room,5005-6C,https://www.valspar.com/en/colors/browse-colors/lowes/green/billiard-room-5005-6c,valspar,#445c4c,68,92,76
Peach Squared,V045-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/peach-squared-v045-3,valspar,#efb28b,239,178,139
Treeline,5006-4C,https://www.valspar.com/en/colors/browse-colors/lowes/green/treeline-5006-4c,valspar,#4b5847,75,88,71
South Haven,M140,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/south-haven-m140,valspar,#ebb570,235,181,112
Olive Smudge,6001-2C,https://www.valspar.com/en/colors/browse-colors/lowes/green/olive-smudge-6001-2c,valspar,#585445,88,84,69
Gilded Age,P087,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/gilded-age-p087,valspar,#e7b67f,231,182,127
Four-Leaf Clover,6011-6,https://www.valspar.com/en/colors/browse-colors/lowes/green/four-leaf-clover-6011-6,valspar,#215f3c,33,95,60
Kernel of Truth,V015-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/kernel-of-truth-v015-3,valspar,#ffa901,255,169,1
Jeremy's Journey,8002-33G,https://www.valspar.com/en/colors/browse-colors/lowes/green/jeremys-journey-8002-33g,valspar,#355d3d,53,93,61
Old Plaster,P013,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/old-plaster-p013,valspar,#ecb479,236,180,121
Jade Sea,8003-36F,https://www.valspar.com/en/colors/browse-colors/lowes/green/jade-sea-8003-36f,valspar,#485a50,72,90,80
Playful Peach,V046-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/playful-peach-v046-3,valspar,#faac81,250,172,129
Hyde Park,8004-26G,https://www.valspar.com/en/colors/browse-colors/lowes/green/hyde-park-8004-26g,valspar,#59563f,89,86,63
Shrimp Shell,V008-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/shrimp-shell-v008-2,valspar,#faa981,250,169,129
Diplomatic,M125,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/diplomatic-m125,valspar,#dcb490,220,180,144
Northern Hemisphere,5009-5,https://www.valspar.com/en/colors/browse-colors/lowes/teal/northern-hemisphere-5009-5,valspar,#015b51,1,91,81
Wilderness,6009-5,https://www.valspar.com/en/colors/browse-colors/lowes/green/wilderness-6009-5,valspar,#365542,54,85,66
Terra Cotta Blush,V081-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/terra-cotta-blush-v081-3,valspar,#dfac9e,223,172,158
Wood Pigeon,8004-23G,https://www.valspar.com/en/colors/browse-colors/lowes/green/wood-pigeon-8004-23g,valspar,#534828,83,72,40
Toasted Beige,T523,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/toasted-beige-t523,valspar,#d7b0a1,215,176,161
Peacock House,5010-4,https://www.valspar.com/en/colors/browse-colors/lowes/green/peacock-house-5010-4,valspar,#2c4841,44,72,65
Tawny Daylily,V047-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/tawny-daylily-v047-4,valspar,#f1a564,241,165,100
Aged Pine,6011-5,https://www.valspar.com/en/colors/browse-colors/lowes/green/aged-pine-6011-5,valspar,#333b2f,51,59,47
Montana Wheat Field,V051-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/montana-wheat-field-v051-3,valspar,#e1ac6a,225,172,106
Summer Morning,3007-2C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/summer-morning-3007-2c,valspar,#fbefc6,251,239,198
Gilt Trip,V052-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/gilt-trip-v052-3,valspar,#e4ab5a,228,171,90
Yellow Bliss,3008-4C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/yellow-bliss-3008-4c,valspar,#f9eec9,249,238,201
Ba-Dum Ching!,V049-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/ba-dum-ching-v049-4,valspar,#eca75e,236,167,94
Lemon Cream,3006-4C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/lemon-cream-3006-4c,valspar,#fcecc4,252,236,196
King's Ransom,V050-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/kings-ransom-v050-3,valspar,#e6a961,230,169,97
Simon Says,8001-24B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/simon-says-8001-24b,valspar,#ffedb5,255,237,181
New Mexico Mesa,T515,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/new-mexico-mesa-t515,valspar,#dba57d,219,165,125
Creamy Oat,3002-2C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/creamy-oat-3002-2c,valspar,#ffe9be,255,233,190
Nice Tan,V048-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/nice-tan-v048-4,valspar,#daa57a,218,165,122
Lemon Butter,3008-4B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/lemon-butter-3008-4b,valspar,#fdeab3,253,234,179
Copper Canyon,P008,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/copper-canyon-p008,valspar,#e49e7e,228,158,126
Coconut Scent,3003-4C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/coconut-scent-3003-4c,valspar,#fee6c0,254,230,192
Venetian Plaster,V044-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/venetian-plaster-v044-3,valspar,#de9e85,222,158,133
Cuddle,3005-4B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/cuddle-3005-4b,valspar,#fde9b7,253,233,183
Cinnamon Mocha,M134,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/cinnamon-mocha-m134,valspar,#cda387,205,163,135
Kabuki Clay,3003-8C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/kabuki-clay-3003-8c,valspar,#f4e6d1,244,230,209
Darling Clementine,V012-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/darling-clementine-v012-3,valspar,#f79322,247,147,34
Grappa,8002-21A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/grappa-8002-21a,valspar,#f8e6c8,248,230,200
Golden Tiger,V052-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/golden-tiger-v052-4,valspar,#de9e40,222,158,64
Chickery Chick,3008-2A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/chickery-chick-3008-2a,valspar,#ffe692,255,230,146
Sunflower Field,V013-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/sunflower-field-v013-3,valspar,#e8983d,232,152,61
Frolic,7003-12,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/frolic-7003-12,valspar,#f2e6ce,242,230,206
Pencil Me In,V014-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/pencil-me-in-v014-3,valspar,#ee8e01,238,142,1
Nankeen,8003-20A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/nankeen-8003-20a,valspar,#f1e6d5,241,230,213
Honey Bronze,M115,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/honey-bronze-m115,valspar,#d49866,212,152,102
Cremini Mushroom,8003-21A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/cremini-mushroom-8003-21a,valspar,#f3e6d0,243,230,208
Ciao,V045-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/ciao-v045-4,valspar,#da936c,218,147,108
Almond Cream,3001-4C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/almond-cream-3001-4c,valspar,#f7e4ca,247,228,202
Hey Honey!,M130,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/hey-honey-m130,valspar,#cb903b,203,144,59
Peach Tickle,3002-2B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/peach-tickle-3002-2b,valspar,#ffe19c,255,225,156
Jazz Brass,V050-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/jazz-brass-v050-4,valspar,#d28c38,210,140,56
Estate Vanilla,3004-8C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/estate-vanilla-3004-8c,valspar,#f4e4ca,244,228,202
Jack O',P085,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/jack-o-p085,valspar,#d48a43,212,138,67
Pale Maize,3005-8C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/pale-maize-3005-8c,valspar,#f6e5be,246,229,190
Orange Pekoe,M146,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/orange-pekoe-m146,valspar,#c88b57,200,139,87
Honey Moon,8003-22A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/honey-moon-8003-22a,valspar,#efe3d1,239,227,209
Pinch of Clove,P082,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/pinch-of-clove-p082,valspar,#ce865f,206,134,95
Pecan Cream,3006-4B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/pecan-cream-3006-4b,valspar,#f7e1ab,247,225,171
Late Bloomer,V046-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/late-bloomer-v046-4,valspar,#d98151,217,129,81
Cameo White,7002-21,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/cameo-white-7002-21,valspar,#f2e1ca,242,225,202
Rosy Pashmina,V044-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/rosy-pashmina-v044-4,valspar,#d28165,210,129,101
Ivory Essence,3006-8C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/ivory-essence-3006-8c,valspar,#ece1cb,236,225,203
Yam,M256,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/yam-m256,valspar,#d08301,208,131,1
Shoreline,3006-6B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/shoreline-3006-6b,valspar,#fcdcab,252,220,171
Nobody But Ben,P083,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/nobody-but-ben-p083,valspar,#ba8969,186,137,105
Top Banana,3008-1C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/top-banana-3008-1c,valspar,#ffde76,255,222,118
Burnished Apricot,V081-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/burnished-apricot-v081-4,valspar,#bd8574,189,133,116
Dulce de Leche,8002-19A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/dulce-de-leche-8002-19a,valspar,#f3ddc2,243,221,194
First of Fall,V011-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/first-of-fall-v011-3,valspar,#df7601,223,118,1
Honey Glaze,3003-2A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/honey-glaze-3003-2a,valspar,#ffd971,255,217,113
Wheat Toast,V051-5,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/wheat-toast-v051-5,valspar,#b9813d,185,129,61
Simple Pleasures,3003-6C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/simple-pleasures-3003-6c,valspar,#f3dabb,243,218,187
Azalea Pot,P007,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/azalea-pot-p007,valspar,#b8775e,184,119,94
Late Day Sun,3006-4A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/late-day-sun-3006-4a,valspar,#f8db91,248,219,145
Heirloom Tomato,V009-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/heirloom-tomato-v009-3,valspar,#e35a09,227,90,9
Antique Buff,7007-11,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/antique-buff-7007-11,valspar,#e8dac6,232,218,198
Caramelized Peach,V047-5,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/caramelized-peach-v047-5,valspar,#c1722a,193,114,42
Soft Candlelight,3005-6C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/soft-candlelight-3005-6c,valspar,#f1d8b7,241,216,183
Simply Sienna,V049-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/simply-sienna-v049-6,valspar,#b6762b,182,118,43
Lazy Sun,3006-6A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/lazy-sun-3006-6a,valspar,#fed498,254,212,152
Adobe Dusk,M145,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/adobe-dusk-m145,valspar,#bf6f3a,191,111,58
Fuzzy Scruff,8003-18B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/fuzzy-scruff-8003-18b,valspar,#eed9bc,238,217,188
Apricot Mocha,V045-5,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/apricot-mocha-v045-5,valspar,#ba6c3d,186,108,61
Sweet Mustard,3008-1B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/sweet-mustard-3008-1b,valspar,#ffd542,255,213,66
Hot Wings,V046-5,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/hot-wings-v046-5,valspar,#c5652a,197,101,42
Golden Butter,3002-1C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/golden-butter-3002-1c,valspar,#ffcf6d,255,207,109
Butter & Syrup,V052-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/butter-syrup-v052-6,valspar,#a77634,167,118,52
Hazy Yellow,3004-8B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/hazy-yellow-3004-8b,valspar,#eed5b1,238,213,177
Flamenco,P046,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/flamenco-p046,valspar,#b66c42,182,108,66
Capricious,3005-8B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/capricious-3005-8b,valspar,#f2d3a8,242,211,168
Autumn Ivy,V044-5,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/autumn-ivy-v044-5,valspar,#b8694a,184,105,74
Golden Promise,3003-1C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/golden-promise-3003-1c,valspar,#ffcd44,255,205,68
Sienna Sky,T524,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/sienna-sky-t524,valspar,#b46b49,180,107,73
Warm Sunshine,3004-6B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/warm-sunshine-3004-6b,valspar,#f3d1a3,243,209,163
Sweet Mulled Cider,V050-5,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/sweet-mulled-cider-v050-5,valspar,#ac6b11,172,107,17
Amber Pearl,3006-3C,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/amber-pearl-3006-3c,valspar,#f9d275,249,210,117
Storybook Sundown,V010-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/storybook-sundown-v010-3,valspar,#c05c1c,192,92,28
Tangy,3008-1A,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/tangy-3008-1a,valspar,#ffce01,255,206,1
Fireside Chat,T514,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/fireside-chat-t514,valspar,#b06525,176,101,37
Gentle Fawn,8003-21B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/gentle-fawn-8003-21b,valspar,#e9d1b0,233,209,176
Hardy Clay,P010,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/hardy-clay-p010,valspar,#ac6721,172,103,33
Consommé,8003-23B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/consomme-8003-23b,valspar,#e5d1b0,229,209,176
Ripe Peach,P045,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/ripe-peach-p045,valspar,#ae5f37,174,95,55
Pumpkin Pie Oh My!,3003-6B,https://www.valspar.com/en/colors/browse-colors/lowes/yellow/pumpkin-pie-oh-my-3003-6b,valspar,#efcca1,239,204,161
Buddy Buddy,V051-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/orange/buddy-buddy-v051-6,valspar,#976b38,151,107,56
